id,region_id,experiment_id,start_datetime,stop_datetime,status,Sex,Genotype,Temperature,Treatment,Environment,Light,monitor,Batch,Sleep_Fraction_All,Sleep_Time_All,Sleep_Fraction_L,Sleep_Time_L,Sleep_Fraction_D,Sleep_Time_D,Day1_latency,Day1_first_bout_length,Day1_latency_to_longest_bout,Day1_Sleep_Fraction_All,Day1_Sleep_Time_All,Day1_Sleep_Fraction_L,Day1_Sleep_Time_L,Day1_Sleep_Fraction_D,Day1_Sleep_Time_D,Day2_latency,Day2_first_bout_length,Day2_latency_to_longest_bout,Day2_Sleep_Fraction_All,Day2_Sleep_Time_All,Day2_Sleep_Fraction_L,Day2_Sleep_Time_L,Day2_Sleep_Fraction_D,Day2_Sleep_Time_D,n_Bouts_L,mean_Bout_Length_L,n_Bouts_D,mean_Bout_Length_D
2019-07-13 10:01:00|Monitor21.txt|11,11,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.715723707046165,1030.64213814648,0.641221374045801,461.679389312977,0.790277777777778,569,4320,600,25200,0.700208188757807,1008.29979181124,0.625520110957004,450.374479889043,0.775,558,2820,420,29040,0.731436502428869,1053.26856349757,0.657420249653259,473.342579750347,0.805555555555556,580,39.5,19.4556962025316,17,37.5294117647059
2019-07-13 10:01:00|Monitor21.txt|12,12,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.659146129816036,949.170426935092,0.537126995142262,386.731436502429,0.78125,562.5,3840,540,18240,0.614850798056905,885.385149201943,0.545076282940361,392.45492371706,0.684722222222222,493,3540,360,7920,0.702984038861901,1012.29701596114,0.528432732316228,380.471567267684,0.877777777777778,632,45.5,14.989010989011,19.5,36.948717948718
2019-07-13 10:01:00|Monitor21.txt|13,13,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.813606386671295,1171.59319680666,0.755031228313671,543.622484385843,0.872222222222222,628,1080,300,35160,0.782789729354615,1127.21721027065,0.718446601941748,517.281553398058,0.847222222222222,610,780,480,13860,0.844552394170715,1216.15544760583,0.791955617198336,570.208044382802,0.897222222222222,646,23.5,31.5957446808511,10.5,65.5714285714286
2019-07-13 10:01:00|Monitor21.txt|14,14,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.500867754251996,721.249566122874,0.355308813324081,255.822345593338,0.646527777777778,465.5,11400,300,19200,0.412213740458015,593.587786259542,0.27877947295423,200.721220527046,0.545833333333333,393,240,420,19260,0.589174184594032,848.410825815406,0.431345353675451,310.568654646325,0.747222222222222,538,42,18.1547619047619,32,20.453125
2019-07-13 10:01:00|Monitor21.txt|15,15,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.642832349878515,925.678583825061,0.58292852185982,419.70853573907,0.702777777777778,506,4260,540,5160,0.580846634281749,836.419153365718,0.51872399445215,373.481276005548,0.643055555555556,463,3180,720,23940,0.704371963913949,1014.29562803609,0.646324549237171,465.353675450763,0.7625,549,47.5,15.0947368421053,40,16.6
2019-07-13 10:01:00|Monitor21.txt|16,16,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.64803887539049,933.175980562305,0.566967383761277,408.216516308119,0.729166666666667,525,0,300,21900,0.582234559333796,838.417765440666,0.507628294036061,365.492371705964,0.656944444444445,473,5520,480,10440,0.714087439278279,1028.28591256072,0.626907073509015,451.373092926491,0.801388888888889,577,28.5,26.4561403508772,28.5,23.0526315789474
2019-07-13 10:01:00|Monitor21.txt|17,17,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.775425199583478,1116.61228740021,0.682165163081194,491.158917418459,0.86875,625.5,780,420,20220,0.810548230395559,1167.1894517696,0.679611650485437,489.320388349515,0.941666666666667,678,300,1080,35340,0.740458015267176,1066.25954198473,0.685159500693481,493.314840499307,0.795833333333333,573,62.5,11.48,18,37.7777777777778
2019-07-13 10:01:00|Monitor21.txt|18,18,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.795557098229781,1145.60222145089,0.668979875086745,481.665510062457,0.922222222222222,664,3780,1560,15300,0.784871616932686,1130.21512838307,0.675450762829404,486.324549237171,0.894444444444445,644,960,300,22260,0.805690492713394,1160.19430950729,0.661581137309293,476.338418862691,0.95,684,38.5,19.1428571428571,13,51.9230769230769
2019-07-13 10:01:00|Monitor21.txt|19,19,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.717112113849358,1032.64144394308,0.758501040943789,546.120749479528,0.675694444444445,486.5,2100,300,14520,0.679389312977099,978.320610687023,0.722607489597781,520.277392510402,0.636111111111111,458,2760,420,29040,0.755031228313671,1087.24496877169,0.794729542302358,572.205270457698,0.715277777777778,515,37,20.1351351351351,32.5,20.0769230769231
2019-07-13 10:01:00|Monitor21.txt|20,20,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.715029503644568,1029.64248524818,0.718945176960444,517.64052741152,0.711111111111111,512,0,300,8160,0.691880638445524,996.308119361555,0.703190013869626,506.29680998613,0.680555555555556,490,4320,1260,17160,0.738376127689105,1063.26162387231,0.735090152565881,529.264909847434,0.741666666666667,534,38,19.2894736842105,38.5,17.2337662337662
2019-07-13 10:01:00|Monitor21.txt|21,21,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.763623741756335,1099.61818812912,0.59264399722415,426.703678001388,0.934722222222222,673,0,300,33660,0.751561415683553,1082.24843858432,0.549237170596394,395.450762829404,0.954166666666667,687,300,300,19560,0.775850104094379,1117.22414989591,0.636615811373093,458.363384188627,0.915277777777778,659,65,11.1384615384615,4.5,151.666666666667
2019-07-13 10:01:00|Monitor21.txt|22,22,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.637278722665741,917.681360638667,0.537820957668286,387.231089521166,0.736805555555556,530.5,1500,360,13620,0.594725884802221,856.405274115198,0.482662968099861,347.5173370319,0.706944444444445,509,480,300,11460,0.679389312977099,978.320610687023,0.592233009708738,426.407766990291,0.766666666666667,552,48.5,15.2783505154639,24,28.1458333333333
2019-07-13 10:01:00|Monitor21.txt|24,24,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.654633807705658,942.672683096147,0.492019430950729,354.253990284525,0.817361111111111,588.5,9960,360,32100,0.582234559333796,838.417765440666,0.439667128987517,316.560332871013,0.725,522,8160,540,24240,0.726578764746704,1046.27342123525,0.54368932038835,391.456310679612,0.909722222222222,655,42.5,15.5294117647059,23.5,31.6382978723404
2019-07-13 10:01:00|Monitor21.txt|25,25,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.652898299201666,940.173550850399,0.526717557251908,379.236641221374,0.779166666666667,561,5280,300,21840,0.626648160999306,902.373351839001,0.496532593619972,357.50346740638,0.756944444444445,545,2820,480,18480,0.679389312977099,978.320610687023,0.55755894590846,401.442441054092,0.801388888888889,577,55,13.8909090909091,23.5,27.1914893617021
2019-07-13 10:01:00|Monitor21.txt|26,26,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.638320027768136,919.180839986116,0.578764746703678,416.710617626648,0.697916666666667,502.5,7380,420,25560,0.566967383761277,816.433032616239,0.509015256588072,366.490984743412,0.625,450,5040,480,24960,0.709923664122137,1022.29007633588,0.649098474341193,467.350901525659,0.770833333333333,555,48,16.0416666666667,31,20.4193548387097
2019-07-13 10:01:00|Monitor21.txt|27,27,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.782714335300243,1127.10864283235,0.722414989590562,520.138792505205,0.843055555555556,607,0,420,18360,0.747397640527412,1076.25260235947,0.711511789181692,512.288488210818,0.783333333333333,564,3060,2400,22320,0.818181818181818,1178.18181818182,0.73370319001387,528.266296809986,0.902777777777778,650,30,24.85,16.5,40.2727272727273
2019-07-13 10:01:00|Monitor21.txt|28,28,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.684831655675113,986.157584172163,0.575988896599584,414.7120055517,0.79375,571.5,6420,600,14400,0.624566273421235,899.375433726579,0.539528432732316,388.460471567268,0.709722222222222,511,5040,360,15540,0.745315752949341,1073.25468424705,0.613037447988904,441.386962552011,0.877777777777778,632,46.5,16.1827956989247,20.5,31.7560975609756
2019-07-13 10:01:00|Monitor21.txt|29,29,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.668170774036793,962.165914612982,0.619014573213047,445.690492713393,0.717361111111111,516.5,3960,420,23640,0.616932685634976,888.383067314365,0.550624133148405,396.449375866852,0.683333333333333,492,2400,300,4800,0.719639139486468,1036.28036086051,0.687933425797504,495.312066574203,0.751388888888889,541,47.5,14.9368421052632,21,33.3333333333333
2019-07-13 10:01:00|Monitor21.txt|30,30,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.729954876778896,1051.13502256161,0.607911172796669,437.696044413602,0.852083333333333,613.5,3780,420,27720,0.719639139486468,1036.28036086051,0.658807212205271,474.341192787795,0.780555555555556,562,840,420,10920,0.740458015267176,1066.25954198473,0.55755894590846,401.442441054092,0.923611111111111,665,43,17.3139534883721,10.5,63.6666666666667
2019-07-13 10:01:00|Monitor21.txt|31,31,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.743491843110031,1070.62825407845,0.632893823733518,455.683553088133,0.854166666666667,615,0,480,31680,0.721721027064539,1039.27827897294,0.610263522884882,439.389736477115,0.833333333333333,600,2400,1560,11160,0.764746703678001,1101.23525329632,0.654646324549237,471.345353675451,0.875,630,42,16.4285714285714,21.5,33.9767441860465
2019-07-13 10:01:00|Monitor21.txt|32,32,2019-07-13 10:01:00|Monitor21.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,CS,21.5C,Iso,2D,12:12,M21,Batch4_2Days,0.549114890662964,790.725442554669,0.38029146426093,273.80985426787,0.718055555555556,517,8100,300,18120,0.551700208188758,794.448299791811,0.355062413314841,255.644937586685,0.748611111111111,539,6360,420,27480,0.546842470506593,787.453157529494,0.406380027739251,292.593619972261,0.6875,495,42,17.1309523809524,25,27.84
2019-07-13 10:01:00|Monitor26.txt|01,1,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.499479347448803,719.250260326276,0.315058986814712,226.842470506593,0.684027777777778,492.5,12180,300,16260,0.463566967383761,667.536433032616,0.234396671289875,168.76560332871,0.693055555555556,499,4920,420,22500,0.535045107564192,770.464954892436,0.395284327323162,284.604715672677,0.675,486,26.5,29.0188679245283,14.5,44.5172413793103
2019-07-13 10:01:00|Monitor26.txt|02,2,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.608816383200278,876.6955918084,0.507980569049271,365.746009715475,0.709722222222222,511,0,300,24660,0.60235947258848,867.397640527412,0.478502080443828,344.521497919556,0.726388888888889,523,10860,1080,20040,0.615544760582929,886.384455239417,0.538141470180305,387.46185852982,0.693055555555556,499,31,27.7096774193548,18.5,29.3243243243243
2019-07-13 10:01:00|Monitor26.txt|03,3,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.260673377299549,375.36966331135,0.210270645385149,151.394864677307,0.311111111111111,224,0,420,36540,0.128383067314365,184.871616932686,0.171983356449376,123.828016643551,0.0847222222222222,61,2580,300,33540,0.393476752255378,566.606523247745,0.249653259361997,179.750346740638,0.5375,387,35.5,25.0985915492958,11.5,46.8260869565217
2019-07-13 10:01:00|Monitor26.txt|04,4,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.573759111419646,826.21312044429,0.497571131158917,358.251214434421,0.65,468,120,360,25860,0.57529493407356,828.424705065926,0.488210818307906,351.511789181692,0.6625,477,2280,840,22980,0.572519083969466,824.427480916031,0.507628294036061,365.492371705964,0.6375,459,41,20.5975609756098,17,33.3235294117647
2019-07-13 10:01:00|Monitor26.txt|05,5,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.557445331482124,802.721277334259,0.454545454545455,327.272727272727,0.660416666666667,475.5,6660,360,32640,0.526717557251908,758.473282442748,0.432732316227462,311.567267683773,0.620833333333333,447,10740,540,21420,0.587786259541985,846.412213740458,0.475728155339806,342.52427184466,0.7,504,33,21.7575757575758,9.5,73.8421052631579
2019-07-13 10:01:00|Monitor26.txt|06,6,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.429364803887539,618.285317598056,0.429562803608605,309.285218598196,0.429166666666667,309,10260,600,19440,0.421929215822346,607.578070784178,0.364771151178918,262.635228848821,0.479166666666667,345,5160,780,13620,0.436502428868841,628.563497571131,0.49375866851595,355.506241331484,0.379166666666667,273,25,30.2,6,112.416666666667
2019-07-13 10:01:00|Monitor26.txt|07,7,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.399861159319681,575.80006942034,0.398334489937543,286.800832755031,0.401388888888889,289,960,2160,28260,0.402498265093685,579.597501734906,0.490984743411928,353.509015256588,0.313888888888889,226,2640,600,13380,0.396946564885496,571.603053435115,0.305131761442441,219.694868238558,0.488888888888889,352,43,23.0116279069767,13.5,31.2592592592593
2019-07-13 10:01:00|Monitor26.txt|08,8,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.293995140576189,423.353002429712,0.132546842470507,95.4337265787647,0.455555555555556,328,6840,420,17940,0.253296321998612,364.746703678001,0.141470180305132,101.858529819695,0.365277777777778,263,7440,300,21180,0.334489937543373,481.665510062457,0.123439667128988,88.876560332871,0.545833333333333,393,24,31.1458333333333,11.5,59.8260869565218
2019-07-13 10:01:00|Monitor26.txt|09,9,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.471017007983339,678.264491496008,0.596113809854268,429.201943095073,0.345833333333333,249,0,300,14160,0.468424705065926,674.531575294934,0.606102635228849,436.393897364771,0.330555555555556,238,3060,420,20280,0.473282442748092,681.526717557252,0.585298196948682,421.414701803051,0.361111111111111,260,30,35.05,8,44.625
2019-07-13 10:01:00|Monitor26.txt|10,10,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.26865671641791,386.865671641791,0.259541984732824,186.870229007634,0.277777777777778,200,9900,300,20160,0.260235947258848,374.739764052741,0.235783633841886,169.764216366158,0.284722222222222,205,3900,480,17220,0.276891047883414,398.723108952117,0.282940360610264,203.71705963939,0.270833333333333,195,39,24.474358974359,21.5,21.7441860465116
2019-07-13 10:01:00|Monitor26.txt|11,11,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.840333217632766,1210.07983339118,0.789729354614851,568.605135322693,0.890972222222222,641.5,0,300,3660,0.854267869535045,1230.14573213047,0.865464632454924,623.134535367545,0.843055555555556,607,3240,300,19020,0.825815405968078,1189.17418459403,0.712898751733703,513.287101248266,0.938888888888889,676,24.5,28.6734693877551,14.5,49.1724137931035
2019-07-13 10:01:00|Monitor26.txt|12,12,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.499479347448803,719.250260326276,0.3705759888966,266.814712005552,0.628472222222222,452.5,8640,720,19140,0.466342817487856,671.533657182512,0.337031900138696,242.662968099861,0.595833333333333,429,10260,600,22380,0.532963219986121,767.467036780014,0.40499306518724,291.595006934813,0.661111111111111,476,23,35.804347826087,4.5,135
2019-07-13 10:01:00|Monitor26.txt|13,13,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.282887886150642,407.358556056925,0.501734906315059,361.249132546843,0.0638888888888889,46,5640,300,33060,0.188063844552394,270.811936155448,0.325936199722608,234.674063800277,0.05,36,120,420,19440,0.378209576682859,544.621790423317,0.678224687933426,488.321775312067,0.0777777777777778,56,38.5,21.8701298701299,8,72.125
2019-07-13 10:01:00|Monitor26.txt|14,14,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.463727872266574,667.768136063867,0.201943095072866,145.399028452464,0.725694444444445,522.5,0,360,32400,0.383067314365024,551.616932685635,0.0984743411927878,70.9015256588072,0.668055555555556,481,13380,1320,18240,0.544066620402498,783.455933379598,0.305131761442441,219.694868238558,0.783333333333333,564,19.5,37.2051282051282,4.5,158.222222222222
2019-07-13 10:01:00|Monitor26.txt|15,15,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.594238111766748,855.702880944117,0.596807772380292,429.70159611381,0.591666666666667,426,2280,420,20340,0.578070784177655,832.421929215822,0.611650485436893,440.388349514563,0.544444444444444,392,5400,300,28080,0.610687022900763,879.389312977099,0.58252427184466,419.417475728155,0.638888888888889,460,44,18.7386363636364,10,59.5
2019-07-13 10:01:00|Monitor26.txt|16,16,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.400902464422076,577.299548767789,0.378209576682859,272.310895211659,0.423611111111111,305,0,600,20760,0.439278278972935,632.560721721027,0.396671289875173,285.603328710125,0.481944444444445,347,14160,540,19080,0.362248438584316,521.637751561416,0.359223300970874,258.640776699029,0.365277777777778,263,29.5,26.406779661017,4.5,142.111111111111
2019-07-13 10:01:00|Monitor26.txt|17,17,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.438389448108296,631.280805275946,0.455933379597502,328.272033310201,0.420833333333333,303,4260,360,26520,0.430256766134629,619.569743233865,0.479889042995839,345.520110957004,0.380555555555556,274,2700,480,23760,0.446911866759195,643.553088133241,0.432732316227462,311.567267683773,0.461111111111111,332,42.5,20.4705882352941,17,32.4705882352941
2019-07-13 10:01:00|Monitor26.txt|18,18,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.534883720930233,770.232558139535,0.444136016655101,319.777931991673,0.625694444444445,450.5,960,300,29460,0.503122831367106,724.496877168633,0.425797503467406,306.574202496533,0.580555555555556,418,3840,420,17580,0.566967383761277,816.433032616239,0.463245492371706,333.536754507628,0.670833333333333,483,36.5,22.8630136986301,11.5,51.6521739130435
2019-07-13 10:01:00|Monitor26.txt|19,19,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.395348837209302,569.302325581395,0.262317834836919,188.868841082582,0.528472222222222,380.5,0,480,26940,0.425399028452464,612.574600971548,0.270457697642164,194.729542302358,0.580555555555556,418,5100,300,24840,0.365024288688411,525.634975711312,0.253814147018031,182.746185852982,0.476388888888889,343,33.5,22.7761194029851,10,67.4
2019-07-13 10:01:00|Monitor26.txt|20,20,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.578618535230823,833.210690732385,0.617626648160999,444.69118667592,0.539583333333333,388.5,6000,360,24360,0.516308119361555,743.483691880639,0.558945908460472,402.44105409154,0.473611111111111,341,2460,300,30300,0.641221374045801,923.358778625954,0.676837725381415,487.323162274619,0.605555555555556,436,27.5,28.9272727272727,6.5,97
2019-07-13 10:01:00|Monitor26.txt|21,21,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.397431447414092,572.301284276293,0.378903539208883,272.810548230396,0.415972222222222,299.5,0,420,23280,0.499653018736988,719.500346981263,0.349514563106796,251.650485436893,0.65,468,7200,300,18060,0.294934073560028,424.70506592644,0.407766990291262,293.592233009709,0.181944444444444,131,29.5,28.6101694915254,7,83.1428571428572
2019-07-13 10:01:00|Monitor26.txt|22,22,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.282540784449844,406.858729607775,0.294934073560028,212.35253296322,0.270138888888889,194.5,13860,1320,27060,0.303261623872311,436.696738376128,0.313453536754508,225.686546463246,0.293055555555556,211,12540,1020,29160,0.261623872310895,376.738376127689,0.276005547850208,198.72399445215,0.247222222222222,178,28,27.2678571428571,3,222.5
2019-07-13 10:01:00|Monitor26.txt|23,23,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.330093717459216,475.33495314127,0.374045801526718,269.312977099237,0.286111111111111,206,4980,300,19980,0.314365024288688,452.685634975711,0.350901525658807,252.649098474341,0.277777777777778,200,9300,360,18540,0.34559333795975,497.65440666204,0.396671289875173,285.603328710125,0.294444444444444,212,30.5,29.344262295082,2.5,215
2019-07-13 10:01:00|Monitor26.txt|24,24,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.354737938215897,510.822631030892,0.153365718251214,110.423317140874,0.55625,400.5,22560,300,26220,0.31089521165857,447.689104788341,0.0970873786407767,69.9029126213592,0.525,378,7800,480,23040,0.399028452463567,574.600971547536,0.210818307905687,151.789181692094,0.5875,423,22.5,38.0666666666667,4,145.5
2019-07-13 10:01:00|Monitor26.txt|25,25,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.527247483512669,759.236376258244,0.757113115891742,545.121443442054,0.297222222222222,214,0,1080,25560,0.496877168632894,715.503122831367,0.651872399445215,469.348127600555,0.341666666666667,246,900,840,2040,0.55794587092297,803.442054129077,0.862690707350902,621.137309292649,0.252777777777778,182,44.5,20.8426966292135,12,39.75
2019-07-13 10:01:00|Monitor26.txt|26,26,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.452967719541826,652.273516140229,0.478140180430257,344.260929909785,0.427777777777778,308,360,540,21120,0.411519777931992,592.588480222068,0.378640776699029,272.621359223301,0.444444444444444,320,900,300,23460,0.494795281054823,712.505204718945,0.578363384188627,416.421636615811,0.411111111111111,296,31,29.4032258064516,5,102.6
2019-07-13 10:01:00|Monitor26.txt|27,27,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.499479347448803,719.250260326276,0.469812630117974,338.265093684941,0.529166666666667,381,3120,420,14220,0.518390006939625,746.48160999306,0.474341192787795,341.525658807212,0.5625,405,300,540,21900,0.480222068008328,691.519777931992,0.464632454923717,334.535367545076,0.495833333333333,357,39,21.9230769230769,9.5,59.8947368421053
2019-07-13 10:01:00|Monitor26.txt|28,28,2019-07-13 10:01:00|Monitor26.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-2,21.5C,Iso,2D,12:12,M26,Batch4_2Days,0.403679278028462,581.298160360986,0.423317140874393,304.788341429563,0.384027777777778,276.5,0,1860,21420,0.462873004857738,666.537126995142,0.453536754507628,326.546463245492,0.472222222222222,340,11280,900,24000,0.344899375433727,496.655100624566,0.393897364771151,283.606102635229,0.295833333333333,213,37,27.1891891891892,7,60.5
