"id","region_id","experiment_id","start_datetime","stop_datetime","monitor","status","Sex","Genotype","Temperature","Treatment","Environment","Light","Batch","Sleep_Fraction_All","Sleep_Time_All","Sleep_Fraction_L","Sleep_Time_L","Sleep_Fraction_D","Sleep_Time_D","Day1_latency","Day1_first_bout_length","Day1_latency_to_longest_bout","Day1_Sleep_Fraction_All","Day1_Sleep_Time_All","Day1_Sleep_Fraction_L","Day1_Sleep_Time_L","Day1_Sleep_Fraction_D","Day1_Sleep_Time_D","Day2_latency","Day2_first_bout_length","Day2_latency_to_longest_bout","Day2_Sleep_Fraction_All","Day2_Sleep_Time_All","Day2_Sleep_Fraction_L","Day2_Sleep_Time_L","Day2_Sleep_Fraction_D","Day2_Sleep_Time_D","n_Bouts_L","mean_Bout_Length_L","n_Bouts_D","mean_Bout_Length_D"
"2019-08-20 10:01:00|Monitor21.txt|08",8,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.546338077056578,786.726830961472,0.401804302567661,289.299097848716,0.690972222222222,497.5,0,300,18240,0.517696044413602,745.482303955586,0.375866851595007,270.624133148405,0.659722222222222,475,1680,300,34380,0.57529493407356,828.424705065926,0.428571428571429,308.571428571429,0.722222222222222,520,49,16.3265306122449,26.5,22.622641509434
"2019-08-20 10:01:00|Monitor21.txt|09",9,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.74800416522041,1077.12599791739,0.673143650242887,484.663428174879,0.822916666666667,592.5,4980,360,20340,0.74323386537127,1070.25676613463,0.667128987517337,480.332871012483,0.819444444444445,590,2220,480,27060,0.752255378209577,1083.24774462179,0.678224687933426,488.321775312067,0.826388888888889,595,40,18.7375,16.5,39.6060606060606
"2019-08-20 10:01:00|Monitor21.txt|10",10,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.605692467893093,872.197153766054,0.446911866759195,321.77654406662,0.764583333333333,550.5,5640,300,16200,0.573907009021513,826.426092990979,0.418862690707351,301.581137309293,0.729166666666667,525,11040,480,20340,0.637751561415684,918.362248438584,0.475728155339806,342.52427184466,0.8,576,38.5,20.2597402597403,18,35.1111111111111
"2019-08-20 10:01:00|Monitor21.txt|11",11,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.627559875043388,903.686220062478,0.411519777931992,296.294240111034,0.84375,607.5,8640,360,29040,0.570437196391395,821.429562803609,0.349514563106796,251.650485436893,0.791666666666667,570,8280,540,35520,0.684941013185288,986.315058986815,0.474341192787795,341.525658807212,0.895833333333333,645,43,17.5813953488372,18.5,35.1621621621622
"2019-08-20 10:01:00|Monitor21.txt|12",12,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.501909059354391,722.749045470323,0.331714087439278,238.83414295628,0.672222222222222,484,0,300,16080,0.435114503816794,626.564885496183,0.255201109570042,183.74479889043,0.615277777777778,443,4860,300,22800,0.569049271339348,819.430950728661,0.409153952843273,294.590846047157,0.729166666666667,525,41.5,18.9156626506024,33,19.3787878787879
"2019-08-20 10:01:00|Monitor21.txt|13",13,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.591114196459563,851.20444290177,0.349757113115892,251.825121443442,0.832638888888889,599.5,5580,360,27660,0.560027758501041,806.439972241499,0.296809986130374,213.70319001387,0.823611111111111,593,4680,300,22860,0.622484385843165,896.377515614157,0.403606102635229,290.596393897365,0.841666666666667,606,39.5,18.8860759493671,20,33.85
"2019-08-20 10:01:00|Monitor21.txt|14",14,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.482818465810483,695.258590767095,0.188063844552394,135.405968077724,0.777777777777778,560,0,360,26520,0.502428868841083,723.497571131159,0.159500693481276,114.840499306519,0.845833333333333,609,15000,300,34800,0.463566967383761,667.536433032616,0.217753120665742,156.782246879334,0.709722222222222,511,29,25.8620689655172,22.5,29.7777777777778
"2019-08-20 10:01:00|Monitor21.txt|15",15,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.527594585213468,759.736202707393,0.32616238723109,234.836918806385,0.729166666666667,525,11880,360,26640,0.525329632199861,756.4746703678,0.334257975034674,240.665742024965,0.716666666666667,516,7740,420,16140,0.530187369882026,763.469812630118,0.319001386962552,229.680998613038,0.741666666666667,534,43.5,17.5172413793103,31.5,20.5079365079365
"2019-08-20 10:01:00|Monitor21.txt|16",16,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.875390489413398,1260.56230475529,0.85912560721721,618.570437196392,0.891666666666667,642,0,1980,35520,0.877168632893824,1263.12283136711,0.866851595006935,624.133148404993,0.8875,639,1800,2640,37380,0.873698820263706,1258.12630117974,0.851595006934813,613.148404993065,0.895833333333333,645,39,17.8974358974359,15.5,44.9032258064516
"2019-08-20 10:01:00|Monitor21.txt|17",17,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.642485248177716,925.178757375911,0.496877168632894,357.751561415684,0.788194444444445,567.5,9840,1500,22020,0.609299097848716,877.390700902151,0.439667128987517,316.560332871013,0.779166666666667,561,0,300,26820,0.675919500346981,973.324080499653,0.554785020804438,399.445214979196,0.797222222222222,574,36.5,20.0958904109589,27.5,24.4727272727273
"2019-08-20 10:01:00|Monitor21.txt|18",18,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.534536619229434,769.732731690385,0.384455239417072,276.807772380291,0.684722222222222,493,3360,300,24420,0.464954892435809,669.535045107564,0.295423023578363,212.704576976422,0.634722222222222,457,5160,300,19860,0.603747397640527,869.39625260236,0.472954230235784,340.527045769764,0.734722222222222,529,39,17.0897435897436,28.5,26.5614035087719
"2019-08-20 10:01:00|Monitor21.txt|19",19,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.652898299201666,940.173550850399,0.60999306037474,439.195003469813,0.695833333333333,501,3060,300,33000,0.634281748785566,913.365718251214,0.572815533980583,412.427184466019,0.695833333333333,501,2220,420,7140,0.671061762664816,966.328938237335,0.646324549237171,465.353675450763,0.695833333333333,501,44.5,15.3932584269663,32,22.578125
"2019-08-20 10:01:00|Monitor21.txt|20",20,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.652204095800069,939.1738979521,0.499653018736988,359.750173490632,0.804861111111111,579.5,0,300,28560,0.607911172796669,875.392088827203,0.424410540915395,305.575589459085,0.791666666666667,570,2280,360,17400,0.696738376127689,1003.30326162387,0.575589459084605,414.424410540915,0.818055555555556,589,48,15.6145833333333,22,29.7954545454546
"2019-08-20 10:01:00|Monitor21.txt|21",21,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.567858382506074,817.716070808747,0.462179042331714,332.768910478834,0.673611111111111,485,3660,300,30000,0.524635669673838,755.475364330326,0.411927877947295,296.588072122053,0.6375,459,3120,420,25920,0.611380985426787,880.388619014573,0.513176144244105,369.486823855756,0.709722222222222,511,50,15.5,33,19.0454545454545
"2019-08-20 10:01:00|Monitor21.txt|22",22,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.571676501214856,823.214161749393,0.39764052741152,286.301179736294,0.745833333333333,537,0,360,17220,0.550312283136711,792.449687716863,0.360610263522885,259.639389736477,0.740277777777778,533,4140,300,23880,0.59264399722415,853.407356002776,0.434119278779473,312.56588072122,0.751388888888889,541,49.5,15.7373737373737,24,25.9791666666667
"2019-08-20 10:01:00|Monitor21.txt|23",23,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.612634501909059,882.193682749046,0.472588480222068,340.263705759889,0.752777777777778,542,0,420,27600,0.606523247744622,873.393476752255,0.438280166435506,315.561719833565,0.775,558,6420,300,12240,0.618320610687023,890.381679389313,0.50624133148405,364.493758668516,0.730555555555556,526,50.5,13.6237623762376,34.5,20.6811594202899
"2019-08-20 10:01:00|Monitor21.txt|24",24,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.639014231169733,920.180492884415,0.4941013185288,355.752949340736,0.784027777777778,564.5,0,360,10860,0.628730048577377,905.371269951423,0.46879334257975,337.53120665742,0.788888888888889,568,2880,300,18900,0.648854961832061,934.351145038168,0.51872399445215,373.481276005548,0.779166666666667,561,39.5,17.7088607594937,18.5,38.5405405405405
"2019-08-20 10:01:00|Monitor21.txt|25",25,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.619229434224228,891.690385282888,0.544066620402498,391.727966689799,0.694444444444445,500,8760,420,15420,0.589868147120056,849.41013185288,0.492371705963939,354.507628294036,0.6875,495,4980,600,22440,0.648160999306037,933.351839000694,0.59500693481276,428.404993065187,0.701388888888889,505,37.5,19.6933333333333,30,22.3333333333333
"2019-08-20 10:01:00|Monitor21.txt|26",26,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.567164179104478,816.716417910448,0.311589174184594,224.344205412908,0.822916666666667,592.5,9720,300,26940,0.501040943789035,721.498959056211,0.244105409153953,175.755894590846,0.758333333333333,546,7740,720,18000,0.633587786259542,912.36641221374,0.38002773925104,273.619972260749,0.8875,639,38,20.9078947368421,7.5,83.6666666666667
"2019-08-20 10:01:00|Monitor21.txt|28",28,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.487677889621659,702.256161055189,0.21998612074948,158.390006939625,0.755555555555556,544,0,360,23160,0.47675225537821,686.523247744622,0.181692094313454,130.818307905687,0.772222222222222,556,2640,300,32640,0.498265093684941,717.501734906315,0.257975034674064,185.742024965326,0.738888888888889,532,42.5,18.6117647058824,20.5,30.7804878048781
"2019-08-20 10:01:00|Monitor21.txt|29",29,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.622700451232211,896.688649774384,0.501734906315059,361.249132546843,0.74375,535.5,0,420,19620,0.613462873004858,883.386537126995,0.44244105409154,318.557558945908,0.784722222222222,565,2820,300,23940,0.631505898681471,909.368494101319,0.560332871012483,403.439667128987,0.702777777777778,506,46.5,16.1720430107527,18,35.8611111111111
"2019-08-20 10:01:00|Monitor21.txt|30",30,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.672335994446373,968.163832002777,0.522553782095767,376.238723108952,0.822222222222222,592,0,300,25080,0.65440666204025,942.34559333796,0.461858529819695,332.53814147018,0.847222222222222,610,4860,420,25260,0.690492713393477,994.309507286606,0.583911234396671,420.416088765603,0.797222222222222,574,52,13.2692307692308,17,41.3235294117647
"2019-08-20 10:01:00|Monitor21.txt|31",31,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.541131551544603,779.229434224228,0.428174878556558,308.285912560722,0.654166666666667,471,4800,300,22560,0.548924358084664,790.451075641915,0.418862690707351,301.581137309293,0.679166666666667,489,0,300,20460,0.533657182512144,768.466342817488,0.438280166435506,315.561719833565,0.629166666666667,453,44.5,17.6966292134831,26,23.8653846153846
"2019-08-20 10:01:00|Monitor21.txt|32",32,"2019-08-20 10:01:00|Monitor21.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M21","OK","M","CS","21.5C","Iso","5D","12:12","Batch9_5Days",0.568899687608469,819.215550156196,0.481609993060375,346.75919500347,0.65625,472.5,8280,360,18240,0.542678695350451,781.45732130465,0.457697642163662,329.542302357836,0.627777777777778,452,1500,300,30780,0.595419847328244,857.404580152672,0.50624133148405,364.493758668516,0.684722222222222,493,43.5,18.2758620689655,23,26.8913043478261
"2019-08-20 10:01:00|Monitor22.txt|01",1,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.316903852828879,456.341548073586,0.341429562803609,245.829285218598,0.292361111111111,210.5,2640,540,23340,0.352532963219986,507.64746703678,0.312066574202497,224.687933425798,0.393055555555556,283,4800,360,20040,0.281054823039556,404.71894517696,0.370319001386963,266.629680998613,0.191666666666667,138,36.5,22.8493150684932,23.5,25.3191489361702
"2019-08-20 10:01:00|Monitor22.txt|02",2,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.405414786532454,583.797292606734,0.456627342123525,328.771686328938,0.354166666666667,255,0,360,14880,0.422623178348369,608.577376821652,0.432732316227462,311.567267683773,0.4125,297,3240,1140,16560,0.38792505204719,558.612074947953,0.479889042995839,345.520110957004,0.295833333333333,213,36.5,20.8630136986301,19,34.8684210526316
"2019-08-20 10:01:00|Monitor22.txt|03",3,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.270392224921902,389.364803887539,0.359472588480222,258.82026370576,0.18125,130.5,1860,480,19080,0.270645385149202,389.729354614851,0.373092926490985,268.626907073509,0.168055555555556,121,6180,1320,8880,0.269951422623178,388.730048577377,0.345353675450763,248.654646324549,0.194444444444444,140,25,34.62,8.5,66.4117647058824
"2019-08-20 10:01:00|Monitor22.txt|04",4,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.230822631030892,332.384588684485,0.170714781401804,122.914642609299,0.290972222222222,209.5,0,420,22260,0.286606523247745,412.713393476752,0.212205270457698,152.787794729542,0.361111111111111,260,12540,300,21480,0.174878556557946,251.825121443442,0.128987517337032,92.871012482663,0.220833333333333,159,30,24.3833333333333,29,23.8965517241379
"2019-08-20 10:01:00|Monitor22.txt|05",5,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.263103089205137,378.868448455397,0.280360860513532,201.859819569743,0.245833333333333,177,8160,360,11760,0.282442748091603,406.717557251908,0.259361997226075,186.740638002774,0.305555555555556,220,5340,300,21900,0.243580846634282,350.756419153366,0.300970873786408,216.699029126214,0.186111111111111,134,32,26.140625,17,35.2941176470588
"2019-08-20 10:01:00|Monitor22.txt|06",6,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.722318639361333,1040.13884068032,0.714087439278279,514.142956280361,0.730555555555556,526,720,300,23880,0.734212352532963,1057.26578764747,0.69625520110957,501.30374479889,0.772222222222222,556,1440,1980,27960,0.710617626648161,1023.28938237335,0.732316227461859,527.267683772538,0.688888888888889,496,42.5,17.3058823529412,26.5,24.5283018867925
"2019-08-20 10:01:00|Monitor22.txt|07",7,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.258590767094759,372.370704616453,0.290076335877863,208.854961832061,0.227083333333333,163.5,6420,300,18660,0.29146426092991,419.70853573907,0.306518723994452,220.693481276006,0.276388888888889,199,8940,360,18780,0.225537820957668,324.774462179042,0.273231622746186,196.726768377254,0.177777777777778,128,26.5,26.2830188679245,23,31.9782608695652
"2019-08-20 10:01:00|Monitor22.txt|08",8,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.499479347448803,719.250260326276,0.467730742539903,336.76613462873,0.53125,382.5,6060,360,15600,0.488549618320611,703.511450381679,0.439667128987517,316.560332871013,0.5375,387,2340,300,20340,0.510062456627342,734.489937543373,0.495145631067961,356.504854368932,0.525,378,37.5,19.7733333333333,28,24.0892857142857
"2019-08-20 10:01:00|Monitor22.txt|09",9,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.623047552933009,897.188476223534,0.424011103400416,305.2879944483,0.822222222222222,592,7140,1020,20940,0.522553782095767,752.477446217904,0.238557558945908,171.761442441054,0.806944444444445,581,4860,300,7920,0.723108952116586,1041.27689104788,0.608876560332871,438.391123439667,0.8375,603,35,20.2857142857143,16.5,41.9090909090909
"2019-08-20 10:01:00|Monitor22.txt|10",10,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.529677195418258,762.735161402291,0.502428868841083,361.74878556558,0.556944444444445,401,240,360,23460,0.537126995142262,773.462873004858,0.504854368932039,363.495145631068,0.569444444444445,410,3240,660,19680,0.521859819569743,751.47814018043,0.499306518723994,359.500693481276,0.544444444444444,392,43,18.7325581395349,44,13.875
"2019-08-20 10:01:00|Monitor22.txt|11",11,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.384935786185352,554.307532106907,0.37265787647467,268.313671061763,0.397222222222222,286,6600,360,8640,0.399722414989591,575.600277585011,0.317614424410541,228.682385575589,0.481944444444445,347,8040,960,39720,0.369882026370576,532.63011797363,0.427184466019417,307.572815533981,0.3125,225,28.5,28.5263157894737,10.5,58.2380952380952
"2019-08-20 10:01:00|Monitor22.txt|12",12,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.450885109337036,649.274557445331,0.489937543372658,352.755031228314,0.411805555555556,296.5,2580,540,12000,0.454545454545455,654.545454545455,0.51872399445215,373.481276005548,0.390277777777778,281,5160,5040,5160,0.447605829285219,644.552394170715,0.461858529819695,332.53814147018,0.433333333333333,312,33.5,22.4776119402985,14,48.6071428571429
"2019-08-20 10:01:00|Monitor22.txt|13",13,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.593891010065949,855.203054494967,0.6911866759195,497.65440666204,0.496527777777778,357.5,540,300,6000,0.61970853573907,892.380291464261,0.725381414701803,522.274618585298,0.513888888888889,370,2520,660,15840,0.567661346287301,817.432338653713,0.656033287101248,472.343966712899,0.479166666666667,345,30.5,26.5737704918033,22.5,26.3333333333333
"2019-08-20 10:01:00|Monitor22.txt|14",14,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.295730649080181,425.85213467546,0.344205412907703,247.827897293546,0.247222222222222,178,3660,420,18420,0.403192227619709,580.59680777238,0.406380027739251,292.593619972261,0.4,288,6120,360,26340,0.188063844552394,270.811936155448,0.281553398058252,202.718446601942,0.0944444444444444,68,33.5,23.044776119403,18,36.3888888888889
"2019-08-20 10:01:00|Monitor22.txt|15",15,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.450885109337036,649.274557445331,0.462179042331714,332.768910478834,0.439583333333333,316.5,5760,420,20640,0.493407356002776,710.506592643997,0.474341192787795,341.525658807212,0.5125,369,4920,480,9480,0.408049965301874,587.591950034698,0.449375866851595,323.550624133148,0.366666666666667,264,34,23.4411764705882,21.5,29.2093023255814
"2019-08-20 10:01:00|Monitor22.txt|16",16,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.761888233252343,1097.11905588337,0.811936155447606,584.594031922276,0.711805555555556,512.5,0,420,21960,0.776544066620403,1118.22345593338,0.836338418862691,602.163661581137,0.716666666666667,516,300,480,17700,0.746703678001388,1075.253296322,0.786407766990291,566.21359223301,0.706944444444445,509,35.5,20.7746478873239,20,32.95
"2019-08-20 10:01:00|Monitor22.txt|17",17,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.684137452273516,985.157931273863,0.761970853573907,548.619014573213,0.60625,436.5,1080,2340,1080,0.682859125607217,983.317140874393,0.743411927877947,535.256588072122,0.622222222222222,448,1380,3540,1380,0.685634975711312,987.314365024289,0.780859916782247,562.219140083218,0.590277777777778,425,47,16.031914893617,25,25.24
"2019-08-20 10:01:00|Monitor22.txt|18",18,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.313085734120097,450.84345713294,0.31852879944483,229.340735600278,0.307638888888889,221.5,420,360,22800,0.307425399028452,442.692574600972,0.319001386962552,229.680998613038,0.295833333333333,213,7980,600,17760,0.31852879944483,458.681471200555,0.317614424410541,228.682385575589,0.319444444444444,230,29.5,24.1694915254237,22,32.6818181818182
"2019-08-20 10:01:00|Monitor22.txt|19",19,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.532106907323846,766.233946546338,0.463566967383761,333.768216516308,0.600694444444445,432.5,0,360,13560,0.554476058292852,798.445523941707,0.484049930651873,348.515950069348,0.625,450,2640,300,16680,0.510062456627342,734.489937543373,0.443828016643551,319.556171983357,0.576388888888889,415,44,18.1477272727273,22,27.5227272727273
"2019-08-20 10:01:00|Monitor22.txt|20",20,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.391877820201319,564.304061089899,0.40735600277585,293.296321998612,0.376388888888889,271,2280,780,14820,0.362248438584316,521.637751561416,0.421636615811373,303.578363384189,0.302777777777778,218,1500,360,39840,0.421235253296322,606.578764746704,0.39251040221914,282.607489597781,0.45,324,52.5,13.4190476190476,30.5,23.1475409836066
"2019-08-20 10:01:00|Monitor22.txt|21",21,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.431447414092329,621.284276292954,0.498265093684941,358.750867453158,0.364583333333333,262.5,2100,300,5100,0.462873004857738,666.537126995142,0.536754507628294,386.463245492372,0.388888888888889,280,3720,360,22920,0.400416377515614,576.599583622484,0.460471567267684,331.539528432732,0.340277777777778,245,27.5,30.7454545454545,13,44.8461538461538
"2019-08-20 10:01:00|Monitor22.txt|22",22,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.511280805275946,736.244359597362,0.510062456627342,367.244968771686,0.5125,369,3300,300,25680,0.497571131158917,716.502428868841,0.445214979195562,320.554785020804,0.55,396,120,420,9060,0.524635669673838,755.475364330326,0.574202496532594,413.425797503467,0.475,342,36,22.2361111111111,24.5,25.2448979591837
"2019-08-20 10:01:00|Monitor22.txt|23",23,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.349531412703922,503.325234293648,0.392088827203331,282.303955586398,0.306944444444444,221,5460,720,28620,0.410825815405968,591.589174184594,0.36754507628294,264.632454923717,0.454166666666667,327,4320,1260,15120,0.287994448299792,414.7120055517,0.416088765603329,299.583911234397,0.159722222222222,115,33.5,27.6716417910448,7,71
"2019-08-20 10:01:00|Monitor22.txt|24",24,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.302325581395349,435.348837209302,0.28174878556558,202.859125607217,0.322916666666667,232.5,0,360,18720,0.298403886190146,429.70159611381,0.205270457697642,147.794729542302,0.391666666666667,282,3960,420,11820,0.306731436502429,441.693268563498,0.359223300970874,258.640776699029,0.254166666666667,183,26,36.4230769230769,7,68.3571428571429
"2019-08-20 10:01:00|Monitor22.txt|25",25,"2019-08-20 10:01:00|Monitor22.txt",2019-08-20T10:01:00Z,2019-08-23T10:20:00Z,"M22","OK","M","SIP-S2-10","21.5C","Grp","5D","12:12","Batch9_5Days",0.901770218674072,1298.54911489066,0.859819569743234,619.070090215128,0.94375,679.5,600,1380,13620,0.900763358778626,1297.09923664122,0.828016643550624,596.171983356449,0.973611111111111,701,3600,720,21300,0.902845246356697,1300.09715475364,0.891816920943135,642.108183079057,0.913888888888889,658,25,27.22,9.5,77
