seq_len,Sex,Genotype,Temperature,Treatment,Environment,Light,Batch,Sleep_Time_All,Sleep_Time_L,Sleep_Time_D,n_Bouts_L,mean_Bout_Length_L,n_Bouts_D,mean_Bout_Length_D
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.777103060895307,1.18261924862811,0.549355460068158,0.899960768928992,1.2552905640388,1.61631016042781,0.455377176317141
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.473556369432795,0.780234276065851,0.301318713883538,0.936445664966654,1.15090917670811,1.40909090909091,0.580755056883458
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.567091105755546,0.862019839594766,0.401452066972885,0.851314240878776,1.33706294287365,1.20187165775401,0.641592603707108
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.28883997191491,0.762241452089489,0.0229663653874648,0.571596704590035,2.57348090790695,0.124331550802139,3.40218090207242
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.831812057612388,1.72567539046011,0.329797006963995,0.814829344841114,1.38321229110928,1.38836898395722,0.544718244836562
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.664743723551625,1.06648374841705,0.439116906208327,0.717536288740683,1.64591402224712,0.891042780748663,0.794990530138209
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.991232897508397,1.47377585479105,0.720225218550896,0.936445664966654,1.19093469414092,0.994652406417112,0.772544666559109
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.698863312902063,1.1531764457577,0.44371017928582,0.948607296979208,1.22488346297562,0.932486631016043,0.784256054831793
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.768279029166746,1.02886238919375,0.621929174692547,0.936445664966654,1.15722899525013,1.45053475935829,0.556720511248215
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,1.02947036833216,1.50976150274377,0.759727367017336,0.875637504903884,1.2563662722249,1.09826203208556,0.6806204639336
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.520617871985123,0.888191219924019,0.314179878500519,0.912122400941546,1.07706560805489,1.28475935828877,0.699445124488419
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.441789855209974,1.14990502321655,0.0440954215439324,0.547273440564927,2.96060872182872,0.290106951871658,0.962749756293905
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,1.11065146023493,1.68314689742507,0.789124314713291,0.790506080816006,1.38501254047837,0.849598930481283,0.910795074028958
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.920052374898002,1.49667581257915,0.596206845458586,0.851314240878776,1.30771089675627,1.61631016042781,0.480003439747673
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.491792701671822,0.845662726888983,0.293050822344051,0.826990976853668,1.52030876638979,1.09826203208556,0.574350301243607
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.81769360684669,1.17444069227522,0.617335901615054,0.948607296979208,1.13060833509521,1.32620320855615,0.610947856367969
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.545913429606999,0.876741241029971,0.360112609275448,0.839152608866222,1.28356430504185,1.32620320855615,0.613491352855763
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.870049528436154,1.33146897425074,0.610905319306564,1.19183993723029,0.849664492871762,1.69919786096257,0.499468266402977
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.533559785187013,0.822762769100887,0.371136464661431,0.668889760690467,1.65354541141688,0.932486631016043,0.848646081473887
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.352373000360552,0.806405656395104,0.0973773892428508,0.936445664966654,1.41002173693099,0.455882352941176,1.25639477418855
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.801810349735279,0.978155339805826,0.702770780856423,0.972930561004316,1.08612225912664,1.61631016042781,0.506299280359937
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.357667419397689,0.611756015196286,0.214965180026671,0.887799136916438,1.42654753336203,0.911764705882353,0.695530675934771
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.621211833690722,1.36909033347404,0.201185360794192,0.960768928991762,1.45645595924255,0.683823529411765,0.712302337623978
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.275309789931116,0.395842127479949,0.207615943102682,0.681051392703021,1.50815447484738,0.891042780748663,0.985031123533153
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.891227204584701,1.55392570704939,0.519039857756705,0.583758336602589,1.98818272905883,1.55414438502674,0.470119542831826
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,1.03005863711407,1.48195441114394,0.776263150096311,1.07022361710475,0.968336641049718,1.26403743315508,0.66180944679109
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.823576294665731,1.35764035457999,0.523633130834198,1.10670851314241,1.01900322047208,1.38836898395722,0.519936237265942
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.654154885477352,0.673913043478261,0.643058230849015,0.9242840329541,1.07854540650181,1.71991978609626,0.521300330760852
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,1.09476820312352,1.81073237653018,0.692665580085939,0.960768928991762,1.07386250002423,1.4298128342246,0.568091783662048
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,0.605328576579312,1.13681933305192,0.30683064157653,0.839152608866222,1.4418548969945,0.828877005347594,0.817174551598257
1,M,SIP-S2-8,21.5C,Grp,5D,12:12,Batch9_5Days,1.12535817978253,1.41161882650908,0.964587346273522,1.20400156924284,0.790289407557215,1.36764705882353,0.64472240669982
1,M,SIP-S2-8,21.5C,Iso,5D,12:12,Batch9_5Days,0.631800671764996,0.781869987336429,0.547518150837161,0.851314240878776,1.23587562599529,1.4298128342246,0.587437101876453
1,M,SIP-S2-8,21.5C,Iso,5D,12:12,Batch9_5Days,1.01594018634837,1.36254748839173,0.821277226255742,1.20400156924284,0.823058837034363,0.994652406417112,0.886493309212252
1,M,SIP-S2-8,21.5C,Iso,5D,12:12,Batch9_5Days,0.371197601381483,0.73279864921908,0.168113794636242,0.887799136916438,1.3858101946627,0.891042780748663,0.745776830653463
1,M,SIP-S2-8,21.5C,Iso,5D,12:12,Batch9_5Days,1.02417594929503,1.27094765723934,0.885583049340643,1.21616320125539,0.789956251690864,1.34692513368984,0.674676139137513
1,M,SIP-S2-8,21.5C,Iso,5D,12:12,Batch9_5Days,0.738277321289637,1.32165470662727,0.410638613127871,1.02157708905453,0.96810257369631,2.05147058823529,0.434747779473176
