file,monitor,region_id,status,start_datetime,stop_datetime,Sex,Genotype,Temperature,Treatment,Environment,Light
Monitor7.txt,M7,3,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,4,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,5,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,6,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,7,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,8,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,9,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,10,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,11,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,12,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,13,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,14,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,15,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,16,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,17,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,18,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,19,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,20,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,21,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,22,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,23,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,24,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,25,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,26,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,27,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,28,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,29,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,30,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,31,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor7.txt,M7,32,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Iso,5D,12:12
Monitor52.txt,M52,1,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,2,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,3,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,4,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,5,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,6,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,7,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,8,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,9,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,10,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,11,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,12,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,13,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,14,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,15,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,16,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,17,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,18,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,19,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,20,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,21,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,22,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,23,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,24,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,25,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,26,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,27,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,28,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,29,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,30,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,31,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor52.txt,M52,32,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L1-2,21.5C,Grp,5D,12:12
Monitor21.txt,M21,1,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,2,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,3,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,4,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,5,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,6,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,7,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,8,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,9,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,10,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,11,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,12,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,13,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,14,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,15,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,16,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,17,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,18,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,19,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,20,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,21,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,22,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,23,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,24,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,25,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,26,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,27,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,28,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,29,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,30,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,31,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor21.txt,M21,32,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Iso,5D,12:12
Monitor27.txt,M27,1,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,2,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,3,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,4,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,5,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,6,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,7,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,8,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,9,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,10,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,11,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,12,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,13,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,14,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,15,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,16,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,17,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,18,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,19,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,20,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,21,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,22,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,23,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,24,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,25,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,26,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,27,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,28,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,29,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,30,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,31,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor27.txt,M27,32,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,CS,21.5C,Grp,5D,12:12
Monitor53.txt,M53,1,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,2,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,3,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,4,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,5,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,6,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,7,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,8,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,9,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,10,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,11,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,12,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,13,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,14,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,15,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,16,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,17,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,18,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,19,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,20,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,21,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,22,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,23,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,24,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,25,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,26,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,27,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,28,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,29,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,30,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,31,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor53.txt,M53,32,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Iso,5D,12:12
Monitor22.txt,M22,1,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,2,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,3,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,4,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,5,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,6,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,7,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,8,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,9,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,10,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,11,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,12,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,13,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,14,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,15,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,16,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,17,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,18,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,19,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,20,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,21,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,22,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,23,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,24,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,25,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,26,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,27,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,28,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,29,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,30,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,31,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor22.txt,M22,32,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-S2-10,21.5C,Grp,5D,12:12
Monitor26.txt,M26,1,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,2,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,3,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,4,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,5,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,6,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,7,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,8,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,9,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,10,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,11,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,12,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,13,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,14,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
