bout_lengths,d1,d2,d3
23,Grp,M,SIP-S2-8
8,Grp,M,SIP-S2-8
11,Grp,M,SIP-S2-8
27,Grp,M,SIP-S2-8
18,Grp,M,SIP-S2-8
15,Grp,M,SIP-S2-8
26,Grp,M,SIP-S2-8
10,Grp,M,SIP-S2-8
10,Grp,M,SIP-S2-8
30,Grp,M,SIP-S2-8
13,Grp,M,SIP-S2-8
8,Grp,M,SIP-S2-8
302,Grp,M,SIP-S2-8
100,Grp,M,SIP-S2-8
5,Grp,M,SIP-S2-8
71,Grp,M,SIP-S2-8
13,Grp,M,SIP-S2-8
22,Grp,M,SIP-S2-8
39,Grp,M,SIP-S2-8
23,Grp,M,SIP-S2-8
5,Grp,M,SIP-S2-8
9,Grp,M,SIP-S2-8
26,Grp,M,SIP-S2-8
17,Grp,M,SIP-S2-8
38,Grp,M,SIP-S2-8
16,Grp,M,SIP-S2-8
22,Grp,M,SIP-S2-8
21,Grp,M,SIP-S2-8
44,Grp,M,SIP-S2-8
19,Grp,M,SIP-S2-8
36,Grp,M,SIP-S2-8
33,Grp,M,SIP-S2-8
32,Grp,M,SIP-S2-8
290,Grp,M,SIP-S2-8
151,Grp,M,SIP-S2-8
28,Grp,M,SIP-S2-8
38,Grp,M,SIP-S2-8
15,Grp,M,SIP-S2-8
6,Grp,M,SIP-S2-8
13,Grp,M,SIP-S2-8
5,Grp,M,SIP-S2-8
12,Grp,M,SIP-S2-8
52,Grp,M,SIP-S2-8
13,Grp,M,SIP-S2-8
27,Grp,M,SIP-S2-8
47,Grp,M,SIP-S2-8
16,Grp,M,SIP-S2-8
5,Grp,M,SIP-S2-8
39,Grp,M,SIP-S2-8
16,Grp,M,SIP-S2-8
28,Grp,M,SIP-S2-8
17,Grp,M,SIP-S2-8
29,Grp,M,SIP-S2-8
38,Grp,M,SIP-S2-8
5,Grp,M,SIP-S2-8
5,Grp,M,SIP-S2-8
12,Grp,M,SIP-S2-8
273,Grp,M,SIP-S2-8
48,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
30,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
41,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
23,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
30,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
48,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
33,Iso,M,SIP-S2-1
28,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
35,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
132,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
69,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
33,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
42,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
51,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
40,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
40,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
187,Iso,M,SIP-S2-1
30,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
32,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
26,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
51,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
40,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
318,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
32,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
61,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
73,Iso,M,SIP-S2-1
27,Iso,M,SIP-S2-1
56,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
40,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
30,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
349,Iso,M,SIP-S2-1
173,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
85,Iso,M,SIP-S2-1
28,Iso,M,SIP-S2-1
32,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
28,Iso,M,SIP-S2-1
66,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
47,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
40,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
850,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
218,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
23,Iso,M,SIP-S2-1
39,Iso,M,SIP-S2-1
31,Iso,M,SIP-S2-1
28,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
81,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
59,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
914,Iso,M,SIP-S2-1
143,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
45,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
45,Iso,M,SIP-S2-1
26,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
39,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
78,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
260,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
116,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
41,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
30,Iso,M,SIP-S2-1
23,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
41,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
33,Iso,M,SIP-S2-1
23,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
332,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
41,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
40,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
47,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
41,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
52,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
36,Iso,M,SIP-S2-1
41,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
136,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
30,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
53,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
40,Iso,M,SIP-S2-1
60,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
37,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
33,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
31,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
155,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
23,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
27,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
44,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
26,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
30,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
131,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
30,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
116,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
26,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
31,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
69,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
63,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
32,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
74,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
124,Iso,M,SIP-S2-1
95,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
27,Iso,M,SIP-S2-1
59,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
89,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
40,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
36,Iso,M,SIP-S2-1
32,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
26,Iso,M,SIP-S2-1
53,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
769,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
23,Iso,M,SIP-S2-1
31,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
27,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
59,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
57,Iso,M,SIP-S2-1
32,Iso,M,SIP-S2-1
69,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
65,Iso,M,SIP-S2-1
38,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
27,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
76,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
616,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
28,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
56,Iso,M,SIP-S2-1
28,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
84,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
28,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
181,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
23,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
34,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
56,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
46,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
28,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
220,Iso,M,SIP-S2-1
260,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
55,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
30,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
40,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
46,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
58,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
689,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
34,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
32,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
23,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
55,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
449,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
37,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
38,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
33,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
27,Iso,M,SIP-S2-1
32,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
26,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
132,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
26,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
48,Iso,M,SIP-S2-1
22,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
37,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
52,Iso,M,SIP-S2-1
15,Iso,M,SIP-S2-1
42,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
23,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
13,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
17,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
28,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
25,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
26,Iso,M,SIP-S2-1
26,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
52,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
18,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
20,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
62,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
40,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
304,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
19,Iso,M,SIP-S2-1
16,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
39,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
11,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
8,Iso,M,SIP-S2-1
30,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
23,Iso,M,SIP-S2-1
9,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
29,Iso,M,SIP-S2-1
21,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
10,Iso,M,SIP-S2-1
7,Iso,M,SIP-S2-1
6,Iso,M,SIP-S2-1
36,Iso,M,SIP-S2-1
24,Iso,M,SIP-S2-1
35,Iso,M,SIP-S2-1
28,Iso,M,SIP-S2-1
5,Iso,M,SIP-S2-1
12,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
14,Iso,M,SIP-S2-1
